case_id	object_key	source_exp	retarget_variant_id	metric_standard_id	prg_qpos	prg_qpos_sha256	scene_xml	scene_xml_sha256	trajectory	trajectory_sha256	contact_mask	contact_mask_sha256	person_idx	input_status
box023_20231011_018_p1	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231011_018_p1_PRG_outdir_full/trajectory_mjwp_act.npz	4a757b1e27ebef7b5279c2c743ab58b50a3c4f79e28945da665b473c11fbfd93	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_018_p1/scene_act_E173_rubberHull_PRG.xml	96900a8f330fb1c8f7af2b697d23ea0dea554cdcb4543ba4cca71ec33762b572	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_018_p1/0/trajectory_kinematic.npz	3dc8a57b8d5147f4cfd9d5f3971b2854d970c4efad167245cfe34e1991794b9c	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231011_018_p1/raw_contact_mask_3cm.npz	fd82f9f5b4fb1caf6655289523b33bc15c1ec21c286f53af066c608a0ffc2192	0	pass
box023_20231011_018_p2	box023	E173	omnirt_v2	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231011_018_p2_PRG_outdir_full/trajectory_mjwp_act.npz	058b198d99cba9de780511319996d548dbbc47718dbce71affdd06716691b0a2	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box023_20231011_018_p2/scene_act_E173_rubberHull_PRG.xml	abda207ee287853bd1ef75c242aef64dcaf6df3bb73ba38d31afb6e9614af2a8	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box023_20231011_018_p2/0/trajectory_kinematic.npz	be3fd1d5f6eaf1fd043f61c061ed42dc5320bf2bbab16c9ae8bff2aa0f081008	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box023_20231011_018_p2/raw_contact_mask_3cm.npz	f055754b1689363e8e088b665950eabce02cbf7c58850760d973f6dd6426343f	1	pass
box023_20231011_019_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231011_019_p2_PRG_outdir_full/trajectory_mjwp_act.npz	5a2361f57f8f3ae46600c06dfcefd20ea6266d89aa2cef529aa17bf7cf8a5b3a	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_019_p2/scene_act_E173_rubberHull_PRG.xml	47374352a3029213024925be7b8ecfe50e3f00e7aece0152588394c9b97374a0	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_019_p2/0/trajectory_kinematic.npz	17307c0c031401a45a6b0c72bc65ceb42b7cfd6d418f0670b7849d820a2e1861	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231011_019_p2/raw_contact_mask_3cm.npz	76234e08ab743ca4f13de0a809647259fc3b88a6ca2d71285f573ed672a5eeb4	1	pass
box023_20231011_021_p1	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231011_021_p1_PRG_outdir_full/trajectory_mjwp_act.npz	860b1c19ecba4fa6cc07b26c762c9dd3e6959ba19fa4167ef04058d67d2b4b9e	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_021_p1/scene_act_E173_rubberHull_PRG.xml	ea59708b4e0d4d2a523d736fe75b840b28eb4417d1e6e1cb7acda32ccc83e7a3	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_021_p1/0/trajectory_kinematic.npz	269aa1e354e819b134ab5a5c4d9d3b3104ab222e6075c67a45cc4e8fa19ebc19	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231011_021_p1/raw_contact_mask_3cm.npz	490e8f57f2c48a0f164b11f92c4b1727161a25f6f9a8e7ce885b2e44e7530ea6	0	pass
box023_20231011_021_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231011_021_p2_PRG_outdir_full/trajectory_mjwp_act.npz	b5a200a860e9be178233fc4610bec839d10c0e0aac135e6a1cfeca7b8fc7a98a	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_021_p2/scene_act_E173_rubberHull_PRG.xml	306ff7942e8b31b8dc5492a8d779aeebc5dd1435fed3e836af0618d49a22a2d9	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231011_021_p2/0/trajectory_kinematic.npz	d996a2c21c5ff2ff1731e435a28aa51e014378e5f5b9ffcf6f12871bbe1525f8	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231011_021_p2/raw_contact_mask_3cm.npz	9d7ace38da787965915ab4ccfdadd7fb4faa64f2f1cee7bcc9ebe3fb25272520	1	pass
box023_20231020_039_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231020_039_p2_PRG_outdir_full/trajectory_mjwp_act.npz	d30d486079742de942e6997b6d9e316f2bd0cf08f241a79b169826c7290d37f0	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_039_p2/scene_act_E173_rubberHull_PRG.xml	797f5acc9da556c57cea53f10e83f8ebeb0fb6ac65894f37c19c48eec9fdcc65	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_039_p2/0/trajectory_kinematic.npz	c76afcb25ab5c9f6ebfc4d7710cc922db0b0fa7891666b2cc818be6ef251d9cc	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231020_039_p2/raw_contact_mask_3cm.npz	5c1e31f77748a70c4f984251b5c0b3ba5a31d3cf5d56711dab3d413e58adfd27	1	pass
box023_20231020_040_p1	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231020_040_p1_PRG_outdir_full/trajectory_mjwp_act.npz	6d46ead3fa7152f16676df93cc77e7f1f879de1152017bd48304672b1e34fdce	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_040_p1/scene_act_E173_rubberHull_PRG.xml	b4af8eb101effe273141491f3d8fbd2c566f0803bd922e82d74bc6afcf637a41	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_040_p1/0/trajectory_kinematic.npz	046e7c094c4b7b5edc0e81502c662a60f2bfaf34eb20700c619664a63c13c548	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231020_040_p1/raw_contact_mask_3cm.npz	38beca33fd0e91f625adb5ebc2623ba9edc9fa0134508b50bdcdc9af43929f79	0	pass
box023_20231020_040_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231020_040_p2_PRG_outdir_full/trajectory_mjwp_act.npz	d055381cfb3ef00d70404e2e69b3308fbb03292d8cc34c6276caa57c360d5544	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_040_p2/scene_act_E173_rubberHull_PRG.xml	5e3b2126b49412dc460b6a0a291958f875ed62e389bdb68b5d07aa4d8e2cd7e8	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_040_p2/0/trajectory_kinematic.npz	357a1c0be080c1eee65bc79fa7792f8fa66ebf90c2d3c52a25d916c6c537b2cf	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231020_040_p2/raw_contact_mask_3cm.npz	1dd4798abdd5e8b5d7ea6ef75c94be4b07d2688e7a61b884deec9f899f1fda4a	1	pass
box023_20231020_041_p1	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231020_041_p1_PRG_outdir_full/trajectory_mjwp_act.npz	02c7a1d7c6bcf735487eb203c8e6a22eb8f188e151729f345689dd0fd275b7de	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_041_p1/scene_act_E173_rubberHull_PRG.xml	0fb9110ae73c6a5e2f5bbc48d8da3ca42a5516e99473d8162344c0be366a5255	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_041_p1/0/trajectory_kinematic.npz	e9d80a2145823f268314615d6b58372b75e63485c67974593aac0a4c582399a8	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231020_041_p1/raw_contact_mask_3cm.npz	bf7f93f85fa031bf5da86f47d610d0879652618e28068620395348e61615a54c	0	pass
box023_20231020_041_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231020_041_p2_PRG_outdir_full/trajectory_mjwp_act.npz	7b6fe68ceeebd2a2a95d9d8ed89968d9ed9b6dfa4072db29747d5441b4a2668f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_041_p2/scene_act_E173_rubberHull_PRG.xml	cf9bce818ecbff90632a5289736332d4281535c75be796b4de1b5dd5fcf1e12f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_041_p2/0/trajectory_kinematic.npz	70ba6c587052923514d7803214de96a7ac2254bf7a3efee35424f9cacbaad590	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231020_041_p2/raw_contact_mask_3cm.npz	df9f09670598ebbf87225ca60379000f81d9943fd90955c7731201983d83457f	1	pass
box023_20231020_042_p1	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231020_042_p1_PRG_outdir_full/trajectory_mjwp_act.npz	48331836691de8d9bb2caadf76666f2775d67640c78ed0d4a9822c0fe5887af2	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_042_p1/scene_act_E173_rubberHull_PRG.xml	99555d71366e268e17fa119c36f203a76ca9a373a1377efce23fe70c472a8d7c	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_042_p1/0/trajectory_kinematic.npz	4dba4fa6032e060ca34dac5fe211108d7712c5605fbe62057eabb499b9b43c8f	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231020_042_p1/raw_contact_mask_3cm.npz	6763168a0a71f5777efac919c336ba1dfd979b42b954c5108c7ad0fa4e84cfa9	0	pass
box023_20231020_042_p2	box023	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231020_042_p2_PRG_outdir_full/trajectory_mjwp_act.npz	3815579f49fc15194a70aa46fdfe1cf90c7bf44bdf931718ea18032f4f281627	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_042_p2/scene_act_E173_rubberHull_PRG.xml	5abe75caa843b3b5a3c1b3bb3f6017949aca859ec5aaec0b170f3f8a856f2b8f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231020_042_p2/0/trajectory_kinematic.npz	98319da08dccffa00dc4e0e36fc602aa8aaf7a5b7bffcd944c94afd9043b61e2	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231020_042_p2/raw_contact_mask_3cm.npz	3e90235cd86bb5a5781568f5e00702fef7eb72a244e703babcbc75742b3e0bf4	1	pass
box024_20231011_026_p1	box024	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_026_p1_PRG_outdir_full/trajectory_mjwp_act.npz	acb629a8d04f6d5a055b82c3c3da9c29a4b7ed5d38d573520bc4bfe2924dad5c	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_026_p1/scene_act_E173_rubberHull_PRG.xml	f9209857798d4d5651cb76f55ef9a8d210f7e7c2e1fc676bbf046110282a4361	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_026_p1/0/trajectory_kinematic.npz	67cdfebd79f770f0192d4b3323568c439a0edcd4cd216a579ac0206775542f73	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_026_p1/raw_contact_mask_3cm.npz	4561bf66622871336bf1753fe9e0335d70b695ff1a161dd3e1a16e0a67c762fe	0	pass
box024_20231011_026_p2	box024	E173	omnirt_v2	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_026_p2_PRG_outdir_full/trajectory_mjwp_act.npz	c030439c13d0c4f6a2eacdbb114a8692d21bb28131822dd775d3737d9ec4f12a	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_026_p2/scene_act_E173_rubberHull_PRG.xml	aa26d4627c9505f0d95868bb188b66b17f3d8a922a935b21b38b307532c5c738	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_026_p2/0/trajectory_kinematic.npz	cfd12ac9dfd52c6e829a8021a23c62bef72e5201f6a292729c0e9a79122c7d2d	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_026_p2/raw_contact_mask_3cm.npz	11976e2059be41d7dd647011e12c124403a5bcbf1be026575b976aa590e6c9af	1	pass
box024_20231011_027_p1	box024	E173	omnirt_v2	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_027_p1_PRG_outdir_full/trajectory_mjwp_act.npz	fa1b13da8a902c42c5227e8df3f725c997b5d2d954c85d7a411c17c97ada5dd8	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/scene_act_E173_rubberHull_PRG.xml	0406cb8e7848ad02a9ed5a91accba32daa361d99960cdef06f569b6da26e2c6f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/0/trajectory_kinematic.npz	656768953528b860d637fbb81d15b6b56e1da1f67c6787f6c86e340a6bb048c6	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/raw_contact_mask_3cm.npz	0719df49b968d3aaf1b70e0d0967d1aec7a540691bfa04e38118438192d21f21	0	pass
box024_20231011_027_p2	box024	E173	omnirt_v2	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_027_p2_PRG_outdir_full/trajectory_mjwp_act.npz	5043b0288e1634929a1046b10eac9d8dfd85aef9dddb12325e8def432ecfe29e	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/scene_act_E173_rubberHull_PRG.xml	501be12342bc043d949e5b283977e28b17f746eaec4b6b81d71876914f5f114f	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/0/trajectory_kinematic.npz	801993885c5cd2b8849b41eaed17e4fd48cb6882ff94ba89645d41430cb050d1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/raw_contact_mask_3cm.npz	36b1fb5db9e0055dd7a5b3cc7eb4aa14645e204c8035ceab17850af987ff040e	1	pass
box024_20231011_028_p1	box024	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_028_p1_PRG_outdir_full/trajectory_mjwp_act.npz	42fbd1e6d168327ae6cec10f4ca42409b2e36aaf6351e4dd2f02c8e57502d1b1	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/scene_act_E173_rubberHull_PRG.xml	922b09b5001cb0cb18068f2013eb8a619b1201a2504456de63e24d9c5b3f5540	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/0/trajectory_kinematic.npz	5e28035c75e30d0e5bc290a3451400e396e1293ab564436c75697bd3b5a2db38	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/raw_contact_mask_3cm.npz	60b881b8cd27734fcf04ae4afa3242ac51385b6b93a2cdc724921c1cd3baa6d4	0	pass
box024_20231011_028_p2	box024	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_028_p2_PRG_outdir_full/trajectory_mjwp_act.npz	c0eedcbf10775c2154f134929bde30e543f4df5b682539c95d682fea439e5d00	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/scene_act_E173_rubberHull_PRG.xml	64d585200e408bae4a16577ca56b362c24cc2f6d813e78d32e1963fb05e87d17	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/0/trajectory_kinematic.npz	f19fd1f2f21523efd8182adbbb6f8f025e46e669b652e6db2f0665ab8d4a3391	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/raw_contact_mask_3cm.npz	f9f56ab97a952419a3ae2ba82d747b346c372e4e035cb80ba172f5ee249c9122	1	pass
box024_20231011_030_p1	box024	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_030_p1_PRG_outdir_full/trajectory_mjwp_act.npz	c0eb97a72b4c9e6a5c7f79f21a14cc4bcdcfdef4f485a459fa0f269a83176a94	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/scene_act_E173_rubberHull_PRG.xml	c52eebeab0dee0651b5c15df0d4e3003914a052a31e36a1219a5c5456cafa802	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/0/trajectory_kinematic.npz	91dbafafa49af431ce5175671ff0f4ec2ce1581b5fc2615a0e7c2213330c880f	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/raw_contact_mask_3cm.npz	f9bfcb3108bbd27545921ed40b6bbd7f93b7ab84f5308e1a142aa02277ecc1eb	0	pass
box024_20231011_031_p1	box024	E173	omnirt_v2	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_031_p1_PRG_outdir_full/trajectory_mjwp_act.npz	8b2ff7bec0a3abf4408b2fc1f1e2a5e4145d3f2523ba5b285b0ede988aac2922	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/scene_act_E173_rubberHull_PRG.xml	0572eaf573d86f8e3da25ad3239d1e0d3d47db7692b5ad5234e633c1f7211b91	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/0/trajectory_kinematic.npz	75ac30f5d70ab41788b4e9afa24b0ffa00d748f5db4ec18d2576d847052b2fbe	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/raw_contact_mask_3cm.npz	48a573f8cc31045d6a3a17d9c2115ef31c3b9019105faa5ea791c9f78da2be6b	0	pass
box024_20231011_031_p2	box024	E173	omnirt_v1	core4d-e154-physics-contact-v1	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_031_p2_PRG_outdir_full/trajectory_mjwp_act.npz	e72934c9e8caf4c36e8a0aa8b235a3c3aadc62c3cc57841e31617a434c1ed838	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/scene_act_E173_rubberHull_PRG.xml	280c8314252a61126f3bc1eaf1ddac8e0ead01cdf19180397b3c4f3e2148dc37	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/0/trajectory_kinematic.npz	65a3b4d42b8a9b88de9cd96eab6734059835ddfa78e4b972931c09f1d0f6233a	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/raw_contact_mask_3cm.npz	4a4a217b89c58d7dc25c28926f8f258c6c99d117fdda09afeb33abceb51054c2	1	pass
